,p1_win
55757,1
55758,0
55759,1
55760,0
55761,1
55762,0
55763,1
55764,0
55765,1
55766,0
55767,1
55768,0
55769,1
55770,0
55771,1
55772,0
55773,1
55774,0
55775,1
55776,0
55777,1
55778,0
55779,1
55780,0
55781,1
55782,0
55783,1
55784,0
55785,1
55786,0
55787,1
55788,0
55789,1
55790,0
55791,1
55792,0
55793,1
55794,0
55795,1
55796,0
55797,1
55798,0
55799,1
55800,0
55801,1
55802,0
55803,1
55804,0
55805,1
55806,0
55807,1
55808,0
55809,1
55810,0
55811,1
55812,0
55813,1
55814,0
55815,1
55816,0
55817,1
55818,0
55819,1
55820,0
55821,1
55822,0
55823,1
55824,0
55825,1
55826,0
55827,1
55828,0
55829,1
55830,0
55831,1
55832,0
55833,1
55834,0
55835,1
55836,0
55837,1
55838,0
55839,1
55840,0
55841,1
55842,0
55843,1
55844,0
55845,1
55846,0
55847,1
55848,0
55849,1
55850,0
55851,0
55852,1
55853,0
55854,1
55855,0
55856,1
55857,0
55858,1
55859,0
55860,1
55861,0
55862,1
55863,0
55864,1
55865,0
55866,1
55867,0
55868,1
55869,0
55870,1
55871,0
55872,1
55873,0
55874,1
55875,0
55876,1
55877,0
55878,1
55879,0
55880,1
55881,0
55882,1
55883,0
55884,1
55885,0
55886,1
55887,0
55888,1
55889,0
55890,1
55891,0
55892,1
55893,0
55894,1
55895,0
55896,1
55897,0
55898,1
55899,0
55900,1
55901,0
55902,1
55903,0
55904,1
55905,0
55906,1
55907,0
55908,0
55909,1
55910,0
55911,1
55912,0
55913,1
55914,0
55915,1
55916,1
55917,0
55918,1
55919,0
55920,1
55921,0
55922,1
55923,0
55924,1
55925,0
55926,1
55927,0
55928,1
55929,0
55930,1
55931,0
55932,1
55933,0
55934,1
55935,0
55936,1
55937,0
55938,1
55939,0
55940,1
55941,0
55942,1
55943,0
55944,1
55945,0
55946,1
55947,0
55948,1
55949,0
55950,1
55951,0
55952,1
55953,0
55954,1
55955,0
55956,1
55957,0
55958,1
55959,0
55960,1
55961,0
55962,1
55963,0
55964,1
55965,0
55966,1
55967,0
55968,1
55969,0
55970,0
55971,1
55972,0
55973,1
55974,0
55975,1
55976,0
55977,1
55978,0
55979,1
55980,0
55981,1
55982,0
55983,1
55984,0
55985,1
55986,0
55987,0
55988,1
55989,0
55990,1
55991,0
55992,1
55993,0
55994,1
55995,0
55996,1
55997,0
55998,1
55999,0
56000,1
56001,0
56002,1
56003,0
56004,1
56005,0
56006,1
56007,1
56008,0
56009,1
56010,0
56011,1
56012,0
56013,1
56014,0
56015,1
56016,0
56017,1
56018,0
56019,1
56020,0
56021,1
56022,0
56023,1
56024,0
56025,1
56026,0
56027,1
56028,0
56029,1
56030,0
56031,1
56032,0
56033,0
56034,1
56035,0
56036,1
56037,0
56038,1
56039,0
56040,1
56041,0
56042,1
56043,0
56044,1
56045,0
56046,1
56047,0
56048,1
56049,0
56050,1
56051,1
56052,0
56053,1
56054,0
56055,1
56056,0
56057,1
56058,0
56059,1
56060,0
56061,1
56062,0
56063,1
56064,0
56065,0
56066,1
56067,0
56068,1
56069,0
56070,1
56071,0
56072,1
56073,1
56074,0
56075,1
56076,0
56077,1
56078,0
56079,0
56080,1
56081,0
56082,1
56083,1
56084,0
56085,1
56086,0
56087,0
56088,1
56089,1
56090,0
56091,0
56092,1
56093,1
56094,0
56095,1
56096,0
56097,0
56098,1
56099,0
56100,0
56101,1
56102,1
56103,0
56104,1
56105,0
56106,0
56107,1
56108,1
56109,0
56110,0
56111,1
56112,1
56113,0
56114,0
56115,1
56116,1
56117,0
56118,0
56119,1
56120,1
56121,0
56122,0
56123,1
56124,1
56125,0
56126,1
56127,0
56128,0
56129,1
56130,1
56131,0
56132,1
56133,0
56134,0
56135,1
56136,0
56137,1
56138,0
56139,1
56140,1
56141,0
56142,0
56143,1
56144,0
56145,1
56146,1
56147,0
56148,0
56149,1
56150,1
56151,0
56152,1
56153,0
56154,1
56155,0
56156,1
56157,0
56158,1
56159,0
56160,1
56161,0
56162,1
56163,0
56164,0
56165,1
56166,0
56167,1
56168,1
56169,0
56170,0
56171,1
56172,0
56173,1
56174,0
56175,1
56176,0
56177,1
56178,0
56179,1
56180,0
56181,1
56182,1
56183,0
56184,1
56185,0
56186,1
56187,0
56188,1
56189,0
56190,0
56191,1
56192,1
56193,0
56194,0
56195,1
56196,1
56197,0
56198,1
56199,0
56200,1
56201,0
56202,0
56203,1
56204,0
56205,1
56206,1
56207,0
56208,1
56209,0
56210,1
56211,0
56212,0
56213,1
56214,1
56215,0
56216,1
56217,0
56218,1
56219,0
56220,0
56221,1
56222,0
56223,1
56224,1
56225,0
56226,0
56227,1
56228,0
56229,1
56230,1
56231,0
56232,0
56233,1
56234,0
56235,1
56236,0
56237,1
56238,0
56239,1
56240,0
56241,1
56242,0
56243,1
56244,0
56245,1
56246,0
56247,1
56248,0
56249,1
56250,0
56251,1
56252,0
56253,1
56254,0
56255,0
56256,1
56257,1
56258,0
56259,1
56260,0
56261,0
56262,1
56263,0
56264,1
56265,0
56266,1
56267,0
56268,0
56269,1
56270,1
56271,0
56272,1
56273,0
56274,1
56275,0
56276,1
56277,0
56278,1
56279,0
56280,0
56281,1
56282,1
56283,0
56284,1
56285,0
56286,0
56287,1
56288,1
56289,0
56290,1
56291,0
56292,1
56293,0
56294,1
56295,0
56296,1
56297,0
56298,1
56299,0
56300,1
56301,0
56302,1
56303,0
56304,1
56305,0
56306,1
56307,0
56308,1
56309,0
56310,1
56311,0
56312,1
56313,0
56314,1
56315,0
56316,1
56317,0
56318,0
56319,0
56320,1
56321,1
56322,0
56323,0
56324,1
56325,1
56326,0
56327,0
56328,1
56329,1
56330,0
56331,0
56332,1
56333,1
56334,0
56335,1
56336,0
56337,1
56338,0
56339,0
56340,1
56341,0
56342,1
56343,1
56344,0
56345,0
56346,1
56347,1
56348,0
56349,0
56350,1
56351,0
56352,1
56353,1
56354,0
56355,0
56356,1
56357,0
56358,1
56359,1
56360,0
56361,0
56362,1
56363,1
56364,0
56365,1
56366,0
56367,1
56368,0
56369,0
56370,1
56371,1
56372,0
56373,0
56374,1
56375,0
56376,1
56377,0
56378,1
56379,0
56380,1
56381,1
56382,0
56383,0
56384,1
56385,1
56386,0
56387,1
56388,0
56389,0
56390,1
56391,1
56392,0
56393,0
56394,1
56395,1
56396,0
56397,0
56398,1
56399,1
56400,0
56401,0
56402,1
56403,1
56404,0
56405,0
56406,1
56407,0
56408,1
56409,0
56410,1
56411,1
56412,0
56413,0
56414,1
56415,1
56416,0
56417,1
56418,0
56419,1
56420,0
56421,1
56422,0
56423,1
56424,0
56425,1
56426,0
56427,1
56428,0
56429,0
56430,1
56431,1
56432,0
56433,1
56434,0
56435,1
56436,0
56437,1
56438,0
56439,0
56440,1
56441,1
56442,0
56443,1
56444,0
56445,0
56446,1
56447,1
56448,0
56449,1
56450,0
56451,1
56452,0
56453,0
56454,1
56455,1
56456,0
56457,1
56458,0
56459,1
56460,0
56461,1
56462,0
56463,1
56464,0
56465,1
56466,0
56467,1
56468,0
56469,1
56470,0
56471,1
56472,0
56473,1
56474,0
56475,1
56476,0
56477,1
56478,0
56479,1
56480,0
56481,1
56482,0
56483,1
56484,0
56485,0
56486,1
56487,1
56488,0
56489,1
56490,0
56491,1
56492,0
56493,1
56494,0
56495,1
56496,0
56497,1
56498,0
56499,1
56500,0
56501,1
56502,0
56503,1
56504,0
56505,1
56506,0
56507,1
56508,0
56509,1
56510,0
56511,1
56512,0
56513,1
56514,0
56515,1
56516,0
56517,1
56518,0
56519,1
56520,0
56521,1
56522,0
56523,1
56524,0
56525,1
56526,0
56527,1
56528,0
56529,1
56530,0
56531,0
56532,1
56533,0
56534,1
56535,0
56536,1
56537,0
56538,1
56539,1
56540,0
56541,0
56542,1
56543,0
56544,1
56545,0
56546,1
56547,0
56548,1
56549,0
56550,1
56551,0
56552,1
56553,0
56554,1
56555,0
56556,1
56557,0
56558,1
56559,0
56560,1
56561,0
56562,1
56563,0
56564,1
56565,0
56566,1
56567,0
56568,1
56569,0
56570,1
56571,0
56572,1
56573,0
56574,1
56575,0
56576,1
56577,0
56578,0
56579,1
56580,0
56581,1
56582,0
56583,1
56584,0
56585,1
56586,0
56587,1
56588,0
56589,1
56590,0
56591,1
56592,0
56593,1
56594,0
56595,1
56596,0
56597,1
56598,0
56599,1
56600,0
56601,1
56602,0
56603,1
56604,0
56605,1
56606,0
56607,1
56608,0
56609,1
56610,0
56611,1
56612,0
56613,1
56614,0
56615,1
56616,0
56617,1
56618,0
56619,1
56620,0
56621,1
56622,0
56623,1
56624,0
56625,1
56626,0
56627,1
56628,0
56629,1
56630,0
56631,1
56632,0
56633,1
56634,0
56635,1
56636,0
56637,1
56638,0
56639,1
56640,0
56641,1
56642,0
56643,1
56644,0
56645,1
56646,0
56647,1
56648,0
56649,1
56650,0
56651,1
56652,0
56653,1
56654,0
56655,1
56656,0
56657,1
56658,0
56659,1
56660,0
56661,1
56662,0
56663,1
56664,0
56665,1
56666,0
56667,1
56668,0
56669,1
56670,0
56671,1
56672,0
56673,1
56674,0
56675,1
56676,0
56677,1
56678,0
56679,1
56680,0
56681,1
56682,0
56683,1
56684,0
56685,1
56686,0
56687,1
56688,0
56689,1
56690,0
56691,1
56692,0
56693,1
56694,0
56695,1
56696,0
56697,1
56698,0
56699,1
56700,0
56701,1
56702,0
56703,1
56704,0
56705,1
56706,0
56707,1
56708,0
56709,1
56710,0
56711,1
56712,0
56713,1
56714,0
56715,1
56716,0
56717,1
56718,0
56719,1
56720,0
56721,1
56722,0
56723,1
56724,0
56725,1
56726,0
56727,1
56728,0
56729,1
56730,0
56731,1
56732,0
56733,1
56734,0
56735,1
56736,0
56737,1
56738,0
56739,1
56740,0
56741,1
56742,0
56743,1
56744,0
56745,1
56746,0
56747,1
56748,0
56749,1
56750,0
56751,1
56752,0
56753,1
56754,0
56755,1
56756,0
56757,1
56758,0
56759,1
56760,0
56761,1
56762,0
56763,1
56764,0
56765,1
56766,0
56767,1
56768,0
56769,1
56770,0
56771,1
56772,0
56773,1
56774,0
56775,1
56776,0
56777,1
56778,0
56779,1
56780,0
56781,1
56782,0
56783,1
56784,0
56785,1
56786,0
56787,1
56788,0
56789,1
56790,0
56791,1
56792,0
56793,1
56794,0
56795,1
56796,0
56797,1
56798,0
56799,1
56800,0
56801,1
56802,0
56803,1
56804,0
56805,1
56806,0
56807,1
56808,0
56809,1
56810,0
56811,1
56812,0
56813,1
56814,0
56815,1
56816,1
56817,0
56818,1
56819,0
56820,1
56821,0
56822,1
56823,0
56824,1
56825,0
56826,1
56827,0
56828,1
56829,0
56830,1
56831,0
56832,1
56833,0
56834,1
56835,0
56836,1
56837,0
56838,1
56839,0
56840,1
56841,0
56842,1
56843,0
56844,1
56845,0
56846,1
56847,0
56848,1
56849,0
56850,1
56851,0
56852,1
56853,0
56854,1
56855,0
56856,1
56857,0
56858,1
56859,0
56860,1
56861,0
56862,1
56863,0
56864,1
56865,0
56866,1
56867,0
56868,1
56869,0
56870,1
56871,0
56872,1
56873,0
56874,1
56875,0
56876,1
56877,0
56878,1
56879,0
56880,1
56881,0
56882,1
56883,0
56884,1
56885,0
56886,1
56887,0
56888,1
56889,0
56890,1
56891,0
56892,1
56893,0
56894,1
56895,0
56896,1
56897,0
56898,1
56899,0
56900,1
56901,0
56902,1
56903,0
56904,1
56905,0
56906,1
56907,0
56908,1
56909,0
56910,1
56911,0
56912,1
56913,0
56914,1
56915,0
56916,1
56917,0
56918,1
56919,0
56920,1
56921,0
56922,1
56923,0
56924,1
56925,0
56926,1
56927,0
56928,1
56929,0
56930,1
56931,0
56932,1
56933,0
56934,1
56935,0
56936,1
56937,0
56938,1
56939,0
56940,1
56941,0
56942,1
56943,0
56944,1
56945,0
56946,1
56947,0
56948,1
56949,0
56950,1
56951,0
56952,1
56953,0
56954,0
56955,1
56956,0
56957,1
56958,0
56959,1
56960,0
56961,1
56962,0
56963,1
56964,0
56965,1
56966,0
56967,1
56968,0
56969,1
56970,0
56971,1
56972,0
56973,1
56974,0
56975,1
56976,0
56977,1
56978,0
56979,1
56980,0
56981,1
56982,0
56983,1
56984,0
56985,1
56986,0
56987,1
56988,0
56989,1
56990,0
56991,1
56992,0
56993,1
56994,0
56995,1
56996,0
56997,1
56998,0
56999,1
57000,0
57001,1
57002,0
57003,1
57004,0
57005,1
57006,0
57007,1
57008,0
57009,1
57010,0
57011,1
57012,0
57013,1
57014,0
57015,1
57016,0
57017,1
57018,0
57019,1
57020,0
57021,1
57022,0
57023,1
57024,0
57025,1
57026,0
57027,1
57028,0
57029,1
57030,0
57031,1
57032,0
57033,1
57034,0
57035,1
57036,0
57037,1
57038,0
57039,1
57040,0
57041,1
57042,0
57043,1
57044,0
57045,1
57046,0
57047,1
57048,0
57049,1
57050,0
57051,1
57052,0
57053,1
57054,0
57055,1
57056,0
57057,1
57058,0
57059,1
57060,0
57061,1
57062,0
57063,1
57064,0
57065,1
57066,0
57067,1
57068,0
57069,1
57070,0
57071,1
57072,0
57073,1
57074,0
57075,1
57076,0
57077,1
57078,0
57079,1
57080,0
57081,1
57082,0
57083,1
57084,0
57085,1
57086,0
57087,1
57088,0
57089,1
57090,0
57091,1
57092,0
57093,1
57094,0
57095,1
57096,0
57097,1
57098,0
57099,1
57100,0
57101,1
57102,0
57103,1
57104,0
57105,1
57106,0
57107,1
57108,0
57109,1
57110,0
57111,1
57112,0
57113,1
57114,0
57115,1
57116,0
57117,1
57118,0
57119,1
57120,0
57121,1
57122,0
57123,1
57124,0
57125,1
57126,0
57127,1
57128,0
57129,1
57130,0
57131,1
57132,0
57133,1
57134,0
57135,1
57136,0
57137,1
57138,0
57139,1
57140,0
57141,1
57142,0
57143,1
57144,0
57145,1
57146,0
57147,1
57148,0
57149,1
57150,0
57151,1
57152,0
57153,1
57154,0
57155,1
57156,0
57157,1
57158,0
57159,1
57160,0
57161,1
57162,0
57163,1
57164,0
57165,1
57166,0
57167,1
57168,0
57169,1
57170,0
57171,1
57172,0
57173,1
57174,0
57175,1
57176,0
57177,1
57178,0
57179,1
57180,1
57181,0
57182,0
57183,1
57184,1
57185,0
57186,0
57187,1
57188,1
57189,0
57190,0
57191,1
57192,0
57193,1
57194,1
57195,0
57196,0
57197,1
57198,0
57199,1
57200,0
57201,1
57202,0
57203,1
57204,0
57205,1
57206,0
57207,1
57208,0
57209,1
57210,1
57211,0
57212,0
57213,1
57214,0
57215,1
57216,1
57217,0
57218,0
57219,1
57220,0
57221,1
57222,0
57223,1
57224,0
57225,1
57226,0
57227,1
57228,0
57229,1
57230,0
57231,1
57232,1
57233,0
57234,1
57235,0
57236,1
57237,0
57238,1
57239,0
57240,0
57241,1
57242,0
57243,1
57244,1
57245,0
57246,1
57247,0
57248,0
57249,1
57250,1
57251,0
57252,0
57253,1
57254,0
57255,1
57256,1
57257,0
57258,1
57259,0
57260,0
57261,1
57262,1
57263,0
57264,0
57265,1
57266,1
57267,0
57268,1
57269,0
57270,0
57271,1
57272,1
57273,0
57274,1
57275,0
57276,1
57277,0
57278,1
57279,0
57280,1
57281,0
57282,1
57283,0
57284,0
57285,1
57286,0
57287,1
57288,1
57289,0
57290,1
57291,0
57292,0
57293,1
57294,0
57295,1
57296,1
57297,0
57298,1
57299,0
57300,1
57301,0
57302,1
57303,0
57304,1
57305,0
57306,1
57307,0
57308,1
57309,0
57310,1
57311,0
57312,0
57313,1
57314,1
57315,0
57316,0
57317,1
57318,1
57319,0
57320,1
57321,0
57322,1
57323,0
57324,1
57325,0
57326,1
57327,0
57328,1
57329,0
57330,1
57331,0
57332,1
57333,0
57334,1
57335,0
57336,1
57337,0
57338,1
57339,0
57340,0
57341,1
57342,1
57343,0
57344,0
57345,1
57346,0
57347,1
57348,0
57349,1
57350,0
57351,1
57352,1
57353,0
57354,1
57355,0
57356,1
57357,0
57358,1
57359,0
57360,1
57361,0
57362,0
57363,1
57364,1
57365,0
57366,1
57367,0
57368,1
57369,0
57370,0
57371,1
57372,1
57373,0
57374,1
57375,0
57376,0
57377,1
57378,1
57379,0
57380,1
57381,0
57382,1
57383,0
57384,1
57385,0
57386,1
57387,0
57388,1
57389,0
57390,1
57391,0
57392,1
57393,0
57394,1
57395,0
57396,1
57397,0
57398,1
57399,0
57400,1
57401,0
57402,1
57403,0
57404,1
57405,0
57406,1
57407,0
57408,1
57409,0
57410,1
57411,0
57412,1
57413,0
57414,1
57415,0
57416,1
57417,0
57418,1
57419,0
57420,1
57421,0
57422,1
57423,0
57424,1
57425,0
57426,1
57427,0
57428,1
57429,0
57430,1
57431,0
57432,1
57433,0
57434,1
57435,0
57436,1
57437,0
57438,1
57439,0
57440,1
57441,0
57442,1
57443,0
57444,1
57445,0
57446,1
57447,0
57448,1
57449,0
57450,1
57451,0
57452,1
57453,0
57454,1
57455,0
57456,1
57457,0
57458,1
57459,0
57460,1
57461,0
57462,1
57463,0
57464,1
57465,0
57466,1
57467,0
57468,1
57469,0
57470,0
57471,1
57472,0
57473,1
57474,0
57475,1
57476,0
57477,1
57478,0
57479,1
57480,0
57481,1
57482,0
57483,1
57484,0
57485,1
57486,0
57487,1
57488,0
57489,1
57490,0
57491,1
57492,0
57493,1
57494,0
57495,0
57496,1
57497,0
57498,1
57499,0
57500,1
57501,0
57502,1
57503,0
57504,1
57505,0
57506,1
57507,0
57508,1
57509,0
57510,1
57511,0
57512,1
57513,0
57514,1
57515,0
57516,1
57517,0
57518,1
57519,0
57520,1
57521,0
57522,1
57523,0
57524,1
57525,0
57526,1
57527,0
57528,1
57529,0
57530,1
57531,0
57532,1
57533,0
57534,1
57535,0
57536,1
57537,0
57538,1
57539,0
57540,1
57541,0
57542,1
57543,0
57544,1
57545,0
57546,1
57547,0
57548,1
57549,0
57550,1
57551,0
57552,1
57553,0
57554,1
57555,1
57556,0
57557,0
57558,1
57559,0
57560,1
57561,0
57562,1
57563,0
57564,1
57565,0
57566,1
57567,0
57568,1
57569,0
57570,1
57571,1
57572,0
57573,0
57574,1
57575,0
57576,1
57577,1
57578,0
57579,0
57580,1
57581,0
57582,1
57583,1
57584,0
57585,0
57586,1
57587,0
57588,1
57589,0
57590,1
57591,1
57592,0
57593,1
57594,0
57595,0
57596,1
57597,0
57598,1
57599,0
57600,1
57601,1
57602,0
57603,1
57604,0
57605,0
57606,1
57607,0
57608,1
57609,1
57610,0
57611,0
57612,1
57613,0
57614,1
57615,1
57616,0
57617,1
57618,0
57619,1
57620,0
57621,1
57622,0
57623,0
57624,1
57625,1
57626,0
57627,0
57628,1
57629,0
57630,1
57631,1
57632,0
57633,1
57634,0
57635,1
57636,0
57637,1
57638,0
57639,1
57640,0
57641,1
57642,0
57643,0
57644,1
57645,0
57646,1
57647,1
57648,0
57649,1
57650,0
57651,1
57652,0
57653,1
57654,0
57655,1
57656,0
57657,0
57658,1
57659,0
57660,1
57661,0
57662,1
57663,0
57664,1
57665,0
57666,1
57667,1
57668,0
57669,1
57670,0
57671,0
57672,1
57673,0
57674,1
57675,0
57676,1
57677,0
57678,1
57679,0
57680,1
57681,1
57682,0
57683,1
57684,0
57685,0
57686,1
57687,1
57688,0
57689,0
57690,1
57691,0
57692,1
57693,0
57694,1
57695,1
57696,0
57697,1
57698,0
57699,0
57700,1
57701,1
57702,0
57703,0
57704,1
57705,0
57706,1
57707,0
57708,1
57709,1
57710,0
57711,0
57712,1
57713,0
57714,1
57715,1
57716,0
57717,1
57718,0
57719,1
57720,0
57721,0
57722,1
57723,1
57724,0
57725,0
57726,1
57727,1
57728,0
57729,0
57730,1
57731,1
57732,0
57733,1
57734,0
57735,1
57736,0
57737,1
57738,0
57739,1
57740,0
57741,0
57742,1
57743,1
57744,0
57745,0
57746,1
57747,1
57748,0
57749,1
57750,0
57751,1
57752,0
57753,0
57754,1
57755,1
57756,0
57757,1
57758,0
57759,0
57760,1
57761,1
57762,0
57763,1
57764,0
57765,1
57766,0
57767,0
57768,0
57769,1
57770,0
57771,1
57772,0
57773,1
57774,0
57775,1
57776,0
57777,0
57778,1
57779,0
57780,1
57781,0
57782,1
57783,1
57784,0
57785,0
57786,1
57787,1
57788,0
57789,0
57790,1
57791,0
57792,1
57793,0
57794,1
57795,0
57796,1
57797,1
57798,0
57799,1
57800,0
57801,0
57802,1
57803,0
57804,1
57805,1
57806,0
57807,1
57808,0
57809,1
57810,0
57811,1
57812,0
57813,1
57814,0
57815,1
57816,0
57817,1
57818,0
57819,1
57820,0
57821,1
57822,0
57823,0
57824,1
57825,0
57826,1
57827,0
57828,1
57829,0
57830,1
57831,0
57832,1
57833,0
57834,1
57835,0
57836,1
57837,1
57838,0
57839,1
57840,0
57841,1
57842,0
57843,0
57844,1
57845,0
57846,1
57847,1
57848,0
57849,1
57850,0
57851,0
57852,1
57853,0
57854,1
57855,0
57856,1
57857,0
57858,1
57859,0
57860,1
57861,1
57862,0
57863,0
57864,1
57865,1
57866,0
57867,1
57868,0
57869,1
57870,0
57871,0
57872,1
57873,0
57874,1
57875,0
57876,1
57877,0
57878,1
57879,0
57880,1
57881,0
57882,1
57883,0
57884,1
57885,0
57886,1
57887,0
57888,1
57889,0
57890,1
57891,0
57892,1
57893,1
57894,0
57895,0
57896,1
57897,1
57898,0
57899,1
57900,0
57901,1
57902,0
57903,1
57904,0
57905,1
57906,0
57907,1
57908,0
57909,0
57910,1
57911,0
57912,1
57913,1
57914,0
57915,1
57916,0
57917,1
57918,0
57919,0
57920,1
57921,0
57922,1
57923,0
57924,1
57925,1
57926,0
57927,1
57928,0
57929,1
57930,0
57931,1
57932,0
57933,1
57934,0
57935,0
57936,1
57937,0
57938,1
57939,0
57940,1
57941,1
57942,0
57943,0
57944,1
57945,1
57946,0
57947,1
57948,0
57949,1
57950,0
57951,1
57952,0
57953,1
57954,1
57955,0
57956,1
57957,0
57958,1
57959,0
57960,1
57961,0
57962,0
57963,1
57964,1
57965,0
57966,1
57967,0
57968,0
57969,1
57970,1
57971,0
57972,0
57973,1
57974,1
57975,0
57976,0
57977,1
57978,1
57979,0
57980,1
57981,0
57982,1
57983,0
57984,0
57985,1
57986,0
57987,1
57988,0
57989,1
57990,0
57991,1
57992,0
57993,1
57994,0
57995,1
57996,0
57997,1
57998,1
57999,0
58000,0
58001,1
58002,1
58003,0
58004,0
58005,1
58006,0
58007,1
58008,0
58009,1
58010,1
58011,0
58012,0
58013,1
58014,1
58015,0
58016,1
58017,0
58018,1
58019,0
58020,0
58021,1
58022,1
58023,0
58024,1
58025,0
58026,1
58027,0
58028,0
58029,1
58030,1
58031,0
58032,0
58033,1
58034,1
58035,0
58036,1
58037,0
58038,1
58039,0
58040,0
58041,1
58042,1
58043,0
58044,0
58045,1
58046,1
58047,0
58048,0
58049,1
58050,0
58051,1
58052,0
58053,1
58054,0
58055,1
58056,0
58057,1
58058,0
58059,1
58060,0
58061,1
58062,0
58063,1
58064,0
58065,1
58066,1
58067,0
58068,0
58069,1
58070,0
58071,1
58072,1
58073,0
58074,0
58075,1
58076,0
58077,1
58078,0
58079,1
58080,0
58081,1
58082,0
58083,1
58084,1
58085,0
58086,1
58087,0
58088,1
58089,0
58090,0
58091,1
58092,1
58093,0
58094,1
58095,0
58096,0
58097,1
58098,0
58099,1
58100,0
58101,1
58102,0
58103,1
58104,0
58105,1
58106,1
58107,0
58108,0
58109,1
58110,1
58111,0
58112,1
58113,0
58114,1
58115,0
58116,0
58117,1
58118,0
58119,1
58120,0
58121,1
58122,0
58123,1
58124,0
58125,1
58126,1
58127,0
58128,0
58129,1
58130,0
58131,0
58132,1
58133,1
58134,0
58135,0
58136,1
58137,1
58138,0
58139,1
58140,0
58141,0
58142,1
58143,1
58144,0
58145,0
58146,1
58147,1
58148,0
58149,1
58150,0
58151,1
58152,0
58153,1
58154,0
58155,0
58156,1
58157,1
58158,0
58159,0
58160,1
58161,1
58162,0
58163,1
58164,0
58165,1
58166,0
58167,0
58168,1
58169,0
58170,1
58171,1
58172,0
58173,1
58174,0
58175,1
58176,0
58177,1
58178,0
58179,1
58180,0
58181,1
58182,0
58183,0
58184,1
58185,0
58186,1
58187,1
58188,0
58189,0
58190,1
58191,0
58192,1
58193,0
58194,1
58195,0
58196,1
58197,0
58198,1
58199,0
58200,1
58201,0
58202,1
58203,0
58204,1
58205,0
58206,1
58207,0
58208,1
58209,1
58210,0
58211,1
58212,0
58213,1
58214,0
58215,1
58216,0
58217,0
58218,1
58219,0
58220,1
58221,0
58222,1
58223,1
58224,0
58225,1
58226,0
58227,1
58228,0
58229,1
58230,0
58231,1
58232,0
58233,0
58234,1
58235,1
58236,0
58237,1
58238,1
58239,0
58240,1
58241,0
58242,0
58243,1
58244,0
58245,1
58246,0
58247,1
58248,0
58249,1
58250,0
58251,1
58252,0
58253,1
58254,1
58255,0
58256,0
58257,1
58258,1
58259,0
58260,1
58261,0
58262,0
58263,1
58264,0
58265,1
58266,0
58267,1
58268,1
58269,0
58270,0
58271,1
58272,0
58273,1
58274,1
58275,0
58276,1
58277,0
58278,0
58279,1
58280,1
58281,0
58282,1
58283,0
58284,0
58285,1
58286,0
58287,1
58288,0
58289,1
58290,0
58291,1
58292,1
58293,0
58294,1
58295,0
58296,0
58297,1
58298,1
58299,0
58300,0
58301,1
58302,0
58303,1
58304,0
58305,1
58306,0
58307,1
58308,0
58309,1
58310,1
58311,0
58312,0
58313,1
58314,0
58315,1
58316,0
58317,1
58318,0
58319,1
58320,0
58321,1
58322,0
58323,1
58324,0
58325,1
58326,0
58327,1
58328,1
58329,0
58330,1
58331,0
58332,1
58333,0
58334,1
58335,0
58336,1
58337,0
58338,0
58339,1
58340,0
58341,1
58342,0
58343,1
58344,0
58345,1
58346,1
58347,0
58348,0
58349,1
58350,0
58351,1
58352,0
58353,1
58354,1
58355,0
58356,1
58357,0
58358,0
58359,1
58360,0
58361,1
58362,1
58363,0
58364,1
58365,0
58366,0
58367,1
58368,1
58369,0
58370,1
58371,0
58372,0
58373,1
58374,0
58375,0
58376,1
58377,0
58378,1
58379,0
58380,1
58381,1
58382,0
58383,1
58384,0
58385,1
58386,0
58387,1
58388,0
58389,0
58390,1
58391,1
58392,0
58393,0
58394,1
58395,0
58396,1
58397,0
58398,1
58399,1
58400,0
58401,1
58402,0
58403,1
58404,0
58405,1
58406,0
58407,1
58408,0
58409,0
58410,1
58411,0
58412,1
58413,1
58414,0
58415,0
58416,1
58417,1
58418,0
58419,1
58420,0
58421,0
58422,1
58423,0
58424,1
58425,0
58426,1
58427,0
58428,1
58429,1
58430,0
58431,0
58432,1
58433,1
58434,0
58435,0
58436,1
58437,0
58438,1
58439,0
58440,1
58441,1
58442,0
58443,1
58444,0
58445,1
58446,0
58447,0
58448,1
58449,1
58450,0
58451,1
58452,0
58453,0
58454,1
58455,1
58456,0
58457,0
58458,1
58459,1
58460,0
58461,0
58462,1
58463,1
58464,0
58465,1
58466,0
58467,0
58468,1
58469,1
58470,0
58471,1
58472,0
58473,0
58474,1
58475,0
58476,1
58477,0
58478,1
58479,0
58480,1
58481,0
58482,1
58483,0
58484,1
58485,0
58486,1
58487,0
58488,1
58489,1
58490,0
58491,1
58492,0
58493,1
58494,0
58495,0
58496,1
58497,0
58498,0
58499,1
58500,0
58501,1
58502,0
58503,1
58504,1
58505,0
58506,1
58507,1
58508,0
58509,0
58510,1
58511,1
58512,0
58513,0
58514,1
58515,1
58516,0
58517,1
58518,0
58519,0
58520,1
58521,1
58522,0
58523,1
58524,0
58525,1
58526,0
58527,1
58528,0
58529,1
58530,0
58531,1
58532,0
58533,1
58534,0
58535,1
58536,0
58537,0
58538,1
58539,1
58540,0
58541,1
58542,0
58543,0
58544,1
58545,1
58546,0
58547,1
58548,0
58549,1
58550,0
58551,0
58552,1
58553,0
58554,1
